mine_id,year,month,mine_name,daily_production,equipment_downtime_hrs,rainfall_mm,blasting_delay_days,workers_present,target_tonnes,actual_tonnes,is_shortfall
MN06,2017,7,Dongri Buzurg,50.31,5.61,112.1,2,199.5,1659.8,1559.6,1
MN06,2017,8,Dongri Buzurg,47.88,6.53,68.1,2,199.5,1659.8,1484.2,1
MN06,2017,9,Dongri Buzurg,50.15,6.91,55.6,2,199.8,1659.8,1504.4,1
MN06,2017,10,Dongri Buzurg,56.04,3.31,13.2,1,199.9,1659.8,1737.3,0
MN06,2017,11,Dongri Buzurg,57.82,3.43,0.2,0,200.0,1659.8,1734.6,0
MN06,2017,12,Dongri Buzurg,56.9,3.16,0.0,1,200.0,1659.8,1764.0,0
MN06,2018,1,Dongri Buzurg,56.1,3.53,0.0,1,199.8,1659.8,1739.0,0
MN06,2018,2,Dongri Buzurg,60.42,4.08,6.8,0,200.0,1659.8,1691.9,0
MN06,2018,3,Dongri Buzurg,53.25,4.9,3.5,0,200.0,1659.8,1650.8,1
MN06,2018,4,Dongri Buzurg,61.88,3.89,4.2,0,199.7,1798.1,1856.4,0
MN06,2018,5,Dongri Buzurg,59.59,3.9,4.4,0,199.9,1798.1,1847.2,0
MN06,2018,6,Dongri Buzurg,55.29,6.57,82.3,2,199.8,1798.1,1658.6,1
MN06,2018,7,Dongri Buzurg,48.78,7.8,107.8,4,199.8,1798.1,1512.1,1
MN06,2018,8,Dongri Buzurg,53.33,6.18,63.7,2,199.7,1798.1,1653.2,1
MN06,2018,9,Dongri Buzurg,57.35,5.62,40.5,1,199.8,1798.1,1720.6,1
MN06,2018,10,Dongri Buzurg,59.79,3.95,0.2,1,199.8,1798.1,1853.6,0
MN06,2018,11,Dongri Buzurg,63.9,2.94,0.1,0,199.9,1798.1,1917.0,0
MN06,2018,12,Dongri Buzurg,60.29,3.58,16.7,1,200.0,1798.1,1869.1,0
MN06,2019,1,Dongri Buzurg,59.1,4.14,14.7,0,199.9,1798.1,1832.2,0
MN06,2019,2,Dongri Buzurg,64.49,4.7,0.6,1,199.8,1798.1,1805.6,0
MN06,2019,3,Dongri Buzurg,60.13,3.57,9.4,0,199.9,1798.1,1864.0,0
MN06,2019,4,Dongri Buzurg,63.81,4.05,4.8,0,199.9,1867.2,1914.2,0
MN06,2019,5,Dongri Buzurg,60.48,4.48,0.0,0,199.9,1867.2,1874.8,0
MN06,2019,6,Dongri Buzurg,58.25,6.15,54.7,2,199.7,1867.2,1747.5,1
MN06,2019,7,Dongri Buzurg,54.4,6.14,113.4,3,199.7,1867.2,1686.4,1
MN06,2019,8,Dongri Buzurg,53.53,6.96,118.4,1,199.8,1867.2,1659.5,1
MN06,2019,9,Dongri Buzurg,56.38,6.63,34.2,1,199.9,1867.2,1691.4,1
MN06,2019,10,Dongri Buzurg,59.91,4.64,15.1,0,200.0,1867.2,1857.4,1
MN06,2019,11,Dongri Buzurg,64.09,3.96,1.5,0,199.8,1867.2,1922.7,0
MN06,2019,12,Dongri Buzurg,60.46,4.48,3.6,0,199.8,1867.2,1874.2,0
MN06,2020,1,Dongri Buzurg,59.1,5.0,29.7,1,199.8,1867.2,1832.2,1
MN06,2020,2,Dongri Buzurg,64.26,4.8,10.5,0,199.8,1867.2,1863.4,1
MN06,2020,3,Dongri Buzurg,60.88,4.32,39.5,1,200.0,1867.2,1887.2,0
MN06,2020,4,Dongri Buzurg,58.06,4.45,0.3,1,199.9,1728.9,1741.7,0
MN06,2020,5,Dongri Buzurg,57.22,3.72,0.7,1,199.9,1728.9,1773.8,0
MN06,2020,6,Dongri Buzurg,53.61,6.34,30.6,1,200.0,1728.9,1608.2,1
MN06,2020,7,Dongri Buzurg,51.06,6.46,32.1,1,199.7,1728.9,1582.9,1
MN06,2020,8,Dongri Buzurg,46.6,7.23,201.8,3,198.7,1728.9,1444.6,1
MN06,2020,9,Dongri Buzurg,52.4,6.63,45.7,2,199.2,1728.9,1572.1,1
MN06,2020,10,Dongri Buzurg,56.02,4.32,21.2,1,199.8,1728.9,1736.7,0
MN06,2020,11,Dongri Buzurg,59.43,3.78,1.3,1,199.9,1728.9,1783.0,0
MN06,2020,12,Dongri Buzurg,56.86,4.39,0.2,0,199.9,1728.9,1762.7,0
MN06,2021,1,Dongri Buzurg,56.84,4.31,0.6,0,200.0,1728.9,1761.9,0
MN06,2021,2,Dongri Buzurg,62.9,4.32,1.6,1,199.9,1728.9,1761.2,0
MN06,2021,3,Dongri Buzurg,56.17,4.7,0.3,1,200.0,1728.9,1741.2,0
MN06,2021,4,Dongri Buzurg,62.54,3.64,0.5,0,199.9,1798.1,1876.2,0
MN06,2021,5,Dongri Buzurg,59.34,4.0,7.1,1,199.6,1798.1,1839.6,0
MN06,2021,6,Dongri Buzurg,53.43,7.23,40.1,1,199.6,1798.1,1602.9,1
MN06,2021,7,Dongri Buzurg,52.34,6.39,82.0,3,199.6,1798.1,1622.7,1
MN06,2021,8,Dongri Buzurg,53.63,6.05,60.5,1,199.6,1798.1,1662.7,1
MN06,2021,9,Dongri Buzurg,52.53,7.28,37.0,2,199.9,1798.1,1576.0,1
MN06,2021,10,Dongri Buzurg,57.89,4.77,16.7,0,199.8,1798.1,1794.7,1
MN06,2021,11,Dongri Buzurg,59.98,4.71,8.4,0,199.7,1798.1,1799.5,0
MN06,2021,12,Dongri Buzurg,60.36,3.45,19.1,1,199.9,1798.1,1871.1,0
MN06,2022,1,Dongri Buzurg,59.29,3.98,19.5,1,199.9,1798.1,1838.0,0
MN06,2022,2,Dongri Buzurg,63.79,4.84,2.4,1,199.9,1798.1,1786.2,1
MN06,2022,3,Dongri Buzurg,59.55,4.19,0.3,0,199.9,1798.1,1846.2,0
MN06,2022,4,Dongri Buzurg,61.84,4.96,0.0,1,199.7,1867.2,1855.3,1
MN06,2022,5,Dongri Buzurg,61.06,4.56,9.0,0,199.9,1867.2,1892.9,0
MN06,2022,6,Dongri Buzurg,57.85,6.34,23.0,0,199.8,1867.2,1735.5,1
MN06,2022,7,Dongri Buzurg,50.06,7.3,83.4,3,199.0,1867.2,1552.0,1
MN06,2022,8,Dongri Buzurg,52.84,6.96,124.5,3,199.1,1867.2,1638.0,1
MN06,2022,9,Dongri Buzurg,55.78,6.93,41.2,3,199.9,1867.2,1673.5,1
MN06,2022,10,Dongri Buzurg,61.35,3.99,22.7,0,200.0,1867.2,1901.8,0
MN06,2022,11,Dongri Buzurg,63.4,4.31,0.0,0,200.0,1867.2,1902.0,0
MN06,2022,12,Dongri Buzurg,60.33,4.72,3.3,0,199.9,1867.2,1870.2,0
MN06,2023,1,Dongri Buzurg,61.2,4.26,1.0,0,199.8,1867.2,1897.3,0
MN06,2023,2,Dongri Buzurg,65.64,5.32,0.0,0,200.0,1867.2,1838.0,1
MN06,2023,3,Dongri Buzurg,59.07,5.21,6.2,1,199.6,1867.2,1831.3,1
MN06,2023,4,Dongri Buzurg,73.96,4.44,36.1,1,199.9,2213.0,2218.7,0
MN06,2023,5,Dongri Buzurg,72.44,4.33,18.2,0,199.9,2213.0,2245.8,0
MN06,2023,6,Dongri Buzurg,66.02,7.28,63.4,2,199.7,2213.0,1980.7,1
MN06,2023,7,Dongri Buzurg,59.57,7.54,60.1,3,199.8,2213.0,1846.7,1
MN06,2023,8,Dongri Buzurg,65.13,6.63,50.8,2,199.4,2213.0,2019.0,1
MN06,2023,9,Dongri Buzurg,62.68,7.62,57.7,4,199.8,2213.0,1880.4,1
MN06,2023,10,Dongri Buzurg,72.03,4.5,2.4,1,199.9,2213.0,2232.9,0
MN06,2023,11,Dongri Buzurg,74.5,4.52,6.6,0,199.9,2213.0,2235.1,0
MN06,2023,12,Dongri Buzurg,71.77,4.76,13.5,0,199.9,2213.0,2225.0,0
MN06,2024,1,Dongri Buzurg,71.62,4.74,5.2,0,199.9,2213.0,2220.2,0
MN06,2024,2,Dongri Buzurg,75.47,4.89,17.9,1,199.7,2213.0,2188.6,1
MN06,2024,3,Dongri Buzurg,71.15,4.84,19.3,0,199.9,2213.0,2205.6,1
MN06,2024,4,Dongri Buzurg,85.52,3.79,15.5,1,199.9,2489.6,2565.5,0
MN06,2024,5,Dongri Buzurg,79.59,4.99,15.6,1,199.9,2489.6,2467.2,1
MN06,2024,6,Dongri Buzurg,70.95,8.24,23.5,0,199.8,2489.6,2128.4,1
MN06,2024,7,Dongri Buzurg,65.05,7.67,93.5,5,199.5,2489.6,2016.6,1
MN06,2024,8,Dongri Buzurg,68.46,7.7,46.9,3,199.6,2489.6,2122.2,1
MN06,2024,9,Dongri Buzurg,69.54,8.23,78.1,2,199.5,2489.6,2086.4,1
MN06,2024,10,Dongri Buzurg,78.65,5.19,18.5,0,199.9,2489.6,2438.1,1
MN06,2024,11,Dongri Buzurg,82.81,4.89,0.1,0,199.9,2489.6,2484.3,1
MN06,2024,12,Dongri Buzurg,80.71,4.76,9.7,0,199.8,2489.6,2502.0,0
MN07,2015,1,Beldongri,8.58,4.85,9.1,0,63.7,265.5,265.8,0
MN07,2015,2,Beldongri,9.83,4.78,2.2,1,65.4,265.5,275.3,0
MN07,2015,3,Beldongri,8.62,5.15,32.5,2,64.9,265.5,267.1,0
MN07,2015,4,Beldongri,8.19,4.72,18.7,1,65.2,238.6,245.8,0
MN07,2015,5,Beldongri,7.66,4.67,6.5,1,62.5,238.6,237.6,1
MN07,2015,6,Beldongri,7.27,6.56,44.2,1,62.7,238.6,218.0,1
MN07,2015,7,Beldongri,7.39,5.98,89.0,2,63.9,238.6,229.0,1
MN07,2015,8,Beldongri,7.08,6.69,128.7,2,63.1,238.6,219.4,1
MN07,2015,9,Beldongri,7.75,6.53,67.9,1,65.7,238.6,232.5,1
MN07,2015,10,Beldongri,7.82,4.95,2.2,1,64.4,238.6,242.5,0
MN07,2015,11,Beldongri,8.17,5.07,0.3,0,65.2,238.6,245.2,0
MN07,2015,12,Beldongri,7.99,4.97,0.5,1,66.5,238.6,247.8,0
MN07,2016,1,Beldongri,7.89,4.93,0.3,1,65.0,238.6,244.6,0
MN07,2016,2,Beldongri,8.38,4.72,3.5,1,64.3,238.6,242.9,0
MN07,2016,3,Beldongri,7.81,4.93,3.8,0,64.5,238.6,242.0,0
MN07,2016,4,Beldongri,7.76,4.51,0.8,1,63.9,228.2,232.8,0
MN07,2016,5,Beldongri,7.56,4.68,1.5,1,64.7,228.2,234.2,0
MN07,2016,6,Beldongri,7.25,6.65,61.5,1,65.4,228.2,217.4,1
MN07,2016,7,Beldongri,6.63,6.67,173.6,3,63.3,228.2,205.6,1
MN07,2016,8,Beldongri,7.03,6.04,76.4,2,65.0,228.2,217.8,1
MN07,2016,9,Beldongri,7.32,6.17,27.4,1,65.4,228.2,219.7,1
MN07,2016,10,Beldongri,7.47,4.88,14.9,0,64.2,228.2,231.7,0
MN07,2016,11,Beldongri,7.55,5.4,0.0,0,64.1,228.2,226.4,1
MN07,2016,12,Beldongri,7.45,4.92,0.0,0,64.6,228.2,230.9,0
MN07,2017,1,Beldongri,7.63,4.75,0.4,1,65.2,228.2,236.7,0
MN07,2017,2,Beldongri,8.31,5.05,2.5,0,64.8,228.2,232.7,0
MN07,2017,3,Beldongri,7.51,5.03,6.8,0,65.0,228.2,232.9,0
MN07,2017,4,Beldongri,8.4,4.88,0.1,0,64.2,249.0,251.9,0
MN07,2017,5,Beldongri,8.11,5.04,2.4,1,64.5,249.0,251.3,0
MN07,2017,6,Beldongri,7.95,6.49,31.0,1,65.3,249.0,238.5,1
MN07,2017,7,Beldongri,7.64,5.92,49.8,2,63.5,249.0,237.0,1
MN07,2017,8,Beldongri,7.77,6.33,34.2,2,65.6,249.0,240.9,1
MN07,2017,9,Beldongri,7.95,6.33,29.9,2,65.0,249.0,238.4,1
MN07,2017,10,Beldongri,7.97,5.56,11.6,0,64.4,249.0,247.0,1
MN07,2017,11,Beldongri,8.54,4.68,0.3,0,64.6,249.0,256.2,0
MN07,2017,12,Beldongri,8.39,4.64,0.0,0,65.0,249.0,260.2,0
MN07,2018,1,Beldongri,8.14,5.2,0.0,0,65.1,249.0,252.3,0
MN07,2018,2,Beldongri,9.15,5.0,12.4,1,65.5,249.0,256.1,0
MN07,2018,3,Beldongri,8.1,5.32,1.5,1,64.6,249.0,251.1,0
MN07,2018,4,Beldongri,9.44,4.67,3.0,1,65.8,269.7,283.1,0
MN07,2018,5,Beldongri,8.72,5.33,1.8,0,64.7,269.7,270.4,0
MN07,2018,6,Beldongri,8.49,7.01,32.6,2,66.1,269.7,254.7,1
MN07,2018,7,Beldongri,7.92,6.4,91.4,5,65.2,269.7,245.5,1
MN07,2018,8,Beldongri,8.19,6.01,173.1,2,63.8,269.7,253.9,1
MN07,2018,9,Beldongri,8.5,6.46,52.0,1,64.0,269.7,255.0,1
MN07,2018,10,Beldongri,8.84,4.87,0.2,0,64.5,269.7,274.2,0
MN07,2018,11,Beldongri,9.17,5.17,0.7,1,65.1,269.7,275.1,0
MN07,2018,12,Beldongri,8.96,4.94,11.0,0,64.8,269.7,277.8,0
MN07,2019,1,Beldongri,8.91,4.65,12.5,0,64.5,269.7,276.3,0
MN07,2019,2,Beldongri,9.83,5.06,1.8,1,64.8,269.7,275.3,0
MN07,2019,3,Beldongri,8.93,4.81,3.3,0,64.6,269.7,276.9,0
MN07,2019,4,Beldongri,9.57,4.76,0.2,1,64.5,280.1,287.0,0
MN07,2019,5,Beldongri,9.12,4.95,0.0,0,64.0,280.1,282.6,0
MN07,2019,6,Beldongri,9.25,5.78,23.1,0,65.5,280.1,277.4,1
MN07,2019,7,Beldongri,8.16,6.25,142.4,4,63.0,280.1,252.9,1
MN07,2019,8,Beldongri,8.64,5.99,96.7,3,65.4,280.1,267.8,1
MN07,2019,9,Beldongri,8.47,6.94,27.9,2,64.9,280.1,254.1,1
MN07,2019,10,Beldongri,9.38,4.91,8.8,1,66.1,280.1,290.7,0
MN07,2019,11,Beldongri,9.69,5.04,0.7,0,66.1,280.1,290.7,0
MN07,2019,12,Beldongri,9.38,4.91,15.7,0,66.2,280.1,290.7,0
MN07,2020,1,Beldongri,9.21,5.08,16.9,0,65.1,280.1,285.5,0
MN07,2020,2,Beldongri,9.89,4.72,10.4,1,64.8,280.1,286.7,0
MN07,2020,3,Beldongri,9.27,4.85,6.0,1,65.1,280.1,287.5,0
MN07,2020,4,Beldongri,8.74,5.3,0.6,1,65.3,259.3,262.2,0
MN07,2020,5,Beldongri,8.53,4.97,0.7,0,65.3,259.3,264.4,0
MN07,2020,6,Beldongri,8.36,5.99,68.8,1,65.2,259.3,250.7,1
MN07,2020,7,Beldongri,7.68,6.68,22.6,0,63.5,259.3,238.2,1
MN07,2020,8,Beldongri,7.32,7.15,183.8,3,63.7,259.3,226.8,1
MN07,2020,9,Beldongri,8.2,6.59,33.6,1,66.1,259.3,246.1,1
MN07,2020,10,Beldongri,8.42,4.93,21.2,1,64.5,259.3,261.1,0
MN07,2020,11,Beldongri,9.07,4.65,1.5,0,66.0,259.3,272.0,0
MN07,2020,12,Beldongri,8.5,5.21,0.2,1,65.1,259.3,263.6,0
MN07,2021,1,Beldongri,8.39,5.19,0.9,1,64.4,259.3,260.2,0
MN07,2021,2,Beldongri,9.54,4.6,2.8,1,64.6,259.3,267.0,0
MN07,2021,3,Beldongri,8.67,4.88,0.4,1,64.9,259.3,268.8,0
MN07,2021,4,Beldongri,9.34,4.98,0.3,0,66.0,269.7,280.0,0
MN07,2021,5,Beldongri,8.92,5.19,4.7,0,65.2,269.7,276.7,0
MN07,2021,6,Beldongri,8.35,6.65,23.3,0,63.9,269.7,250.4,1
MN07,2021,7,Beldongri,8.16,6.17,67.8,3,64.5,269.7,252.9,1
MN07,2021,8,Beldongri,8.17,6.46,35.8,3,65.0,269.7,253.3,1
MN07,2021,9,Beldongri,8.6,5.82,59.7,1,64.6,269.7,258.1,1
MN07,2021,10,Beldongri,9.03,5.31,12.0,0,66.6,269.7,279.8,0
MN07,2021,11,Beldongri,9.18,4.88,5.1,1,64.6,269.7,275.4,0
MN07,2021,12,Beldongri,8.86,5.17,23.3,0,64.9,269.7,274.8,0
MN07,2022,1,Beldongri,8.58,5.34,14.9,0,63.8,269.7,265.9,1
MN07,2022,2,Beldongri,10.12,4.7,1.3,0,66.1,269.7,283.4,0
MN07,2022,3,Beldongri,9.0,4.89,0.0,1,65.7,269.7,279.2,0
MN07,2022,4,Beldongri,9.66,4.68,0.0,0,65.3,280.1,289.8,0
MN07,2022,5,Beldongri,9.31,4.89,1.1,1,64.8,280.1,288.7,0
MN07,2022,6,Beldongri,9.0,6.36,28.0,1,65.5,280.1,270.2,1
MN07,2022,7,Beldongri,7.55,6.39,89.1,7,63.9,280.1,233.9,1
MN07,2022,8,Beldongri,8.39,6.21,168.4,3,64.2,280.1,259.9,1
MN07,2022,9,Beldongri,8.95,6.09,31.5,2,65.0,280.1,268.5,1
MN07,2022,10,Beldongri,8.9,5.37,25.9,1,64.1,280.1,275.8,1
MN07,2022,11,Beldongri,9.54,4.87,0.0,0,64.6,280.1,286.1,0
MN07,2022,12,Beldongri,9.31,4.8,20.6,1,64.9,280.1,288.6,0
MN07,2023,1,Beldongri,9.46,4.61,0.3,1,65.7,280.1,293.3,0
MN07,2023,2,Beldongri,10.27,4.71,0.0,1,63.9,280.1,287.5,0
MN07,2023,3,Beldongri,9.29,4.84,9.2,0,64.7,280.1,288.0,0
MN07,2023,4,Beldongri,11.01,5.34,35.4,1,64.4,332.0,330.4,1
MN07,2023,5,Beldongri,11.09,4.9,28.0,1,66.0,332.0,343.8,0
MN07,2023,6,Beldongri,10.67,5.83,68.6,2,64.3,332.0,320.2,1
MN07,2023,7,Beldongri,9.01,6.92,60.5,5,63.6,332.0,279.2,1
MN07,2023,8,Beldongri,9.89,6.38,55.0,3,63.0,332.0,306.6,1
MN07,2023,9,Beldongri,9.73,7.58,65.4,4,64.3,332.0,291.8,1
MN07,2023,10,Beldongri,11.12,4.64,2.1,1,65.0,332.0,344.7,0
MN07,2023,11,Beldongri,11.55,4.88,4.1,0,66.2,332.0,346.5,0
MN07,2023,12,Beldongri,11.11,4.64,2.2,1,65.1,332.0,344.4,0
MN07,2024,1,Beldongri,11.18,5.06,6.7,0,66.9,332.0,346.6,0
MN07,2024,2,Beldongri,11.42,5.26,12.5,0,64.3,332.0,331.2,1
MN07,2024,3,Beldongri,10.86,4.81,6.8,0,64.3,332.0,336.7,0
MN07,2024,4,Beldongri,12.81,4.93,4.4,0,65.2,373.4,384.4,0
MN07,2024,5,Beldongri,12.07,5.03,7.7,1,63.7,373.4,374.2,0
MN07,2024,6,Beldongri,12.1,6.11,25.5,1,65.6,373.4,362.9,1
MN07,2024,7,Beldongri,10.49,7.21,94.2,4,64.0,373.4,325.3,1
MN07,2024,8,Beldongri,11.3,6.83,38.8,1,66.1,373.4,350.4,1
MN07,2024,9,Beldongri,11.28,6.65,91.0,2,63.5,373.4,338.3,1
MN07,2024,10,Beldongri,12.4,4.87,12.4,0,65.1,373.4,384.5,0
MN07,2024,11,Beldongri,12.66,5.17,0.0,0,64.9,373.4,379.9,0
MN07,2024,12,Beldongri,12.55,4.78,3.1,1,65.9,373.4,388.9,0
MN08,2015,1,Kandri,36.63,4.76,9.5,0,143.0,1106.2,1135.6,0
MN08,2015,2,Kandri,40.56,4.75,1.2,0,142.5,1106.2,1135.8,0
MN08,2015,3,Kandri,36.51,4.85,26.3,1,143.7,1106.2,1131.7,0
MN08,2015,4,Kandri,33.37,5.1,19.0,0,142.9,994.1,1001.1,0
MN08,2015,5,Kandri,32.87,5.09,11.4,1,144.4,994.1,1018.9,0
MN08,2015,6,Kandri,31.07,6.34,49.5,4,144.1,994.1,932.2,1
MN08,2015,7,Kandri,29.82,6.98,95.3,2,143.4,994.1,924.5,1
MN08,2015,8,Kandri,29.58,6.55,147.6,3,142.9,994.1,917.1,1
MN08,2015,9,Kandri,31.53,6.27,76.6,1,142.6,994.1,945.8,1
MN08,2015,10,Kandri,32.65,5.13,4.4,0,143.6,994.1,1012.2,0
MN08,2015,11,Kandri,33.81,5.31,0.4,1,144.7,994.1,1014.3,0
MN08,2015,12,Kandri,32.86,4.88,0.2,0,143.4,994.1,1018.7,0
MN08,2016,1,Kandri,34.43,3.75,0.0,0,144.2,994.1,1067.4,0
MN08,2016,2,Kandri,35.26,4.67,0.6,0,143.1,994.1,1022.6,0
MN08,2016,3,Kandri,33.06,4.65,6.7,0,144.0,994.1,1025.0,0
MN08,2016,4,Kandri,33.93,3.66,2.5,1,143.7,950.9,1017.8,0
MN08,2016,5,Kandri,33.08,3.5,1.6,1,144.0,950.9,1025.4,0
MN08,2016,6,Kandri,30.2,6.22,72.9,1,143.3,950.9,906.0,1
MN08,2016,7,Kandri,26.92,6.87,141.0,3,142.3,950.9,834.4,1
MN08,2016,8,Kandri,29.3,5.97,82.1,1,143.5,950.9,908.4,1
MN08,2016,9,Kandri,28.71,7.41,35.0,1,143.1,950.9,861.2,1
MN08,2016,10,Kandri,31.92,4.36,15.2,0,143.6,950.9,989.6,0
MN08,2016,11,Kandri,34.86,2.72,0.0,0,142.9,950.9,1045.9,0
MN08,2016,12,Kandri,31.33,4.98,0.0,1,143.2,950.9,971.2,0
MN08,2017,1,Kandri,31.21,5.31,0.9,0,143.8,950.9,967.6,0
MN08,2017,2,Kandri,35.04,4.49,2.4,1,142.9,950.9,981.1,0
MN08,2017,3,Kandri,31.58,4.76,2.9,0,143.7,950.9,979.0,0
MN08,2017,4,Kandri,34.12,5.75,0.1,1,143.3,1037.3,1023.5,1
MN08,2017,5,Kandri,34.66,4.53,4.5,1,143.5,1037.3,1074.4,0
MN08,2017,6,Kandri,32.72,6.67,33.0,1,143.2,1037.3,981.5,1
MN08,2017,7,Kandri,31.69,6.32,52.8,2,143.0,1037.3,982.3,1
MN08,2017,8,Kandri,29.87,8.0,36.4,2,144.2,1037.3,926.0,1
MN08,2017,9,Kandri,32.64,6.57,25.0,0,143.7,1037.3,979.0,1
MN08,2017,10,Kandri,32.85,5.82,23.0,1,143.3,1037.3,1018.5,1
MN08,2017,11,Kandri,35.86,4.35,0.4,1,143.2,1037.3,1075.8,0
MN08,2017,12,Kandri,33.97,5.27,0.0,1,143.9,1037.3,1053.0,0
MN08,2018,1,Kandri,35.14,4.27,0.0,0,143.8,1037.3,1089.3,0
MN08,2018,2,Kandri,38.1,4.49,11.7,1,142.0,1037.3,1066.8,0
MN08,2018,3,Kandri,34.94,4.47,0.4,1,143.7,1037.3,1083.0,0
MN08,2018,4,Kandri,39.33,3.96,1.7,0,141.3,1123.8,1180.0,0
MN08,2018,5,Kandri,37.13,4.78,3.6,0,143.2,1123.8,1151.2,0
MN08,2018,6,Kandri,35.28,6.56,34.8,1,143.0,1123.8,1058.3,1
MN08,2018,7,Kandri,31.12,8.16,108.6,2,142.0,1123.8,964.6,1
MN08,2018,8,Kandri,32.28,7.55,73.3,2,142.7,1123.8,1000.8,1
MN08,2018,9,Kandri,36.15,6.17,56.1,1,143.5,1123.8,1084.4,1
MN08,2018,10,Kandri,37.58,4.72,0.3,1,143.5,1123.8,1164.9,0
MN08,2018,11,Kandri,40.36,3.69,1.3,0,144.1,1123.8,1210.8,0
MN08,2018,12,Kandri,38.7,3.64,12.8,0,142.9,1123.8,1199.6,0
MN08,2019,1,Kandri,37.32,4.64,12.8,0,142.4,1123.8,1157.0,0
MN08,2019,2,Kandri,42.06,4.51,0.8,1,144.4,1123.8,1177.8,0
MN08,2019,3,Kandri,37.27,4.76,1.8,1,144.0,1123.8,1155.2,0
MN08,2019,4,Kandri,38.9,5.71,0.4,1,144.2,1167.0,1167.1,0
MN08,2019,5,Kandri,39.07,4.58,0.0,0,142.7,1167.0,1211.2,0
MN08,2019,6,Kandri,37.46,6.56,17.8,0,144.5,1167.0,1123.8,1
MN08,2019,7,Kandri,34.66,6.1,105.1,4,141.5,1167.0,1074.5,1
MN08,2019,8,Kandri,33.78,7.2,99.1,3,143.6,1167.0,1047.2,1
MN08,2019,9,Kandri,35.35,7.25,33.6,2,143.6,1167.0,1060.6,1
MN08,2019,10,Kandri,38.34,5.13,18.2,0,144.2,1167.0,1188.5,0
MN08,2019,11,Kandri,41.29,3.93,2.8,1,143.5,1167.0,1238.6,0
MN08,2019,12,Kandri,40.07,4.13,12.7,0,145.5,1167.0,1242.2,0
MN08,2020,1,Kandri,39.62,3.91,33.1,1,143.4,1167.0,1228.2,0
MN08,2020,2,Kandri,41.73,4.61,6.5,1,143.6,1167.0,1210.2,0
MN08,2020,3,Kandri,38.99,4.65,7.0,0,144.2,1167.0,1208.8,0
MN08,2020,4,Kandri,38.33,4.3,0.2,1,145.0,1080.6,1149.8,0
MN08,2020,5,Kandri,36.49,4.65,0.3,0,144.6,1080.6,1131.1,0
MN08,2020,6,Kandri,34.18,6.47,32.9,1,143.5,1080.6,1025.4,1
MN08,2020,7,Kandri,31.26,7.68,30.9,1,143.4,1080.6,969.2,1
MN08,2020,8,Kandri,30.85,7.15,270.1,3,142.9,1080.6,956.3,1
MN08,2020,9,Kandri,32.81,7.21,29.5,1,142.7,1080.6,984.4,1
MN08,2020,10,Kandri,36.72,4.18,18.2,1,144.5,1080.6,1138.4,0
MN08,2020,11,Kandri,38.04,4.48,0.9,0,145.0,1080.6,1141.3,0
MN08,2020,12,Kandri,36.4,4.56,0.1,0,144.4,1080.6,1128.4,0
MN08,2021,1,Kandri,36.48,4.42,0.5,1,143.5,1080.6,1130.8,0
MN08,2021,2,Kandri,40.64,4.07,2.0,1,143.3,1080.6,1137.9,0
MN08,2021,3,Kandri,36.94,4.22,0.4,0,144.6,1080.6,1145.2,0
MN08,2021,4,Kandri,37.71,5.42,3.1,1,143.6,1123.8,1131.3,0
MN08,2021,5,Kandri,38.01,4.31,3.5,0,143.4,1123.8,1178.2,0
MN08,2021,6,Kandri,34.51,7.27,33.6,1,143.5,1123.8,1035.2,1
MN08,2021,7,Kandri,32.48,6.92,73.2,4,143.0,1123.8,1007.0,1
MN08,2021,8,Kandri,33.37,7.44,34.1,2,143.7,1123.8,1034.4,1
MN08,2021,9,Kandri,34.12,7.29,29.3,1,143.8,1123.8,1023.6,1
MN08,2021,10,Kandri,37.16,4.68,10.7,0,143.8,1123.8,1152.0,0
MN08,2021,11,Kandri,38.89,4.42,22.1,2,144.8,1123.8,1166.7,0
MN08,2021,12,Kandri,36.7,5.2,8.4,1,143.8,1123.8,1137.6,0
MN08,2022,1,Kandri,37.94,4.51,11.1,0,144.5,1123.8,1176.2,0
MN08,2022,2,Kandri,40.68,5.12,0.6,0,142.9,1123.8,1139.0,0
MN08,2022,3,Kandri,37.96,4.3,0.3,0,144.0,1123.8,1176.8,0
MN08,2022,4,Kandri,40.5,4.56,0.0,0,144.0,1167.0,1214.9,0
MN08,2022,5,Kandri,38.66,5.0,0.4,1,144.4,1167.0,1198.4,0
MN08,2022,6,Kandri,32.68,9.28,46.5,1,142.3,1167.0,980.4,1
MN08,2022,7,Kandri,29.61,7.86,77.4,7,142.5,1167.0,918.1,1
MN08,2022,8,Kandri,33.27,7.27,80.3,3,142.4,1167.0,1031.4,1
MN08,2022,9,Kandri,33.66,8.59,30.7,2,143.4,1167.0,1009.8,1
MN08,2022,10,Kandri,38.15,5.13,21.7,1,144.2,1167.0,1182.7,0
MN08,2022,11,Kandri,40.79,4.4,0.0,1,144.6,1167.0,1223.8,0
MN08,2022,12,Kandri,38.44,5.17,2.6,0,144.8,1167.0,1191.7,0
MN08,2023,1,Kandri,37.19,5.7,0.4,0,143.2,1167.0,1152.8,1
MN08,2023,2,Kandri,42.22,5.07,0.0,1,143.1,1167.0,1182.0,0
MN08,2023,3,Kandri,38.37,5.09,10.4,1,143.5,1167.0,1189.6,0
MN08,2023,4,Kandri,45.3,5.49,62.0,1,142.6,1383.1,1359.1,1
