mine_id,mine_name,date,year,month,day,daily_production,equipment_downtime_hrs,rainfall_mm,blasting_delay_days,workers_present,target_tonnes
MN09,Munsar,2021-06-19,2021,6,19,26.55,5.67,1.1,0,111,809.1
MN10,Gumgaon,2021-06-19,2021,6,19,28.8,5.17,0.6,0,120,899.0
MN01,Balaghat,2021-06-20,2021,6,20,69.1,7.1,2.8,0,200,2921.9
MN02,Ukwa,2021-06-20,2021,6,20,18.43,5.59,2.4,0,93,539.4
MN03,Tirodi,2021-06-20,2021,6,20,21.72,5.44,0.5,0,100,674.3
MN04,Sitapatore,2021-06-20,2021,6,20,7.81,5.15,0.5,0,63,224.8
MN05,Chikla,2021-06-20,2021,6,20,45.03,5.5,0.4,0,163,1348.5
MN06,Dongri Buzurg,2021-06-20,2021,6,20,59.15,5.73,0.4,0,200,1798.1
MN07,Beldongri,2021-06-20,2021,6,20,7.27,11.48,0.5,0,65,269.7
MN08,Kandri,2021-06-20,2021,6,20,25.59,14.91,0.1,0,150,1123.8
MN09,Munsar,2021-06-20,2021,6,20,27.98,5.17,0.5,0,115,809.1
MN10,Gumgaon,2021-06-20,2021,6,20,30.0,7.11,0.2,0,125,899.0
MN01,Balaghat,2021-06-21,2021,6,21,67.42,7.92,0.2,0,200,2921.9
MN02,Ukwa,2021-06-21,2021,6,21,20.02,4.58,0.0,0,94,539.4
MN03,Tirodi,2021-06-21,2021,6,21,21.93,5.98,0.5,0,101,674.3
MN04,Sitapatore,2021-06-21,2021,6,21,8.02,5.1,0.5,0,61,224.8
MN05,Chikla,2021-06-21,2021,6,21,44.06,6.13,0.1,0,163,1348.5
MN06,Dongri Buzurg,2021-06-21,2021,6,21,57.11,5.46,0.1,0,200,1798.1
MN07,Beldongri,2021-06-21,2021,6,21,9.6,6.27,0.0,0,69,269.7
MN08,Kandri,2021-06-21,2021,6,21,39.53,5.66,0.0,0,148,1123.8
MN09,Munsar,2021-06-21,2021,6,21,28.05,5.74,0.0,0,116,809.1
MN10,Gumgaon,2021-06-21,2021,6,21,30.0,5.31,0.0,0,124,899.0
MN01,Balaghat,2021-06-22,2021,6,22,42.39,16.41,11.5,0,200,2921.9
MN02,Ukwa,2021-06-22,2021,6,22,17.19,5.43,9.1,0,90,539.4
MN03,Tirodi,2021-06-22,2021,6,22,20.17,5.99,16.7,0,102,674.3
MN04,Sitapatore,2021-06-22,2021,6,22,5.0,15.11,16.7,0,63,224.8
MN05,Chikla,2021-06-22,2021,6,22,42.29,6.34,9.6,0,163,1348.5
MN06,Dongri Buzurg,2021-06-22,2021,6,22,53.58,6.88,9.6,0,200,1798.1
MN07,Beldongri,2021-06-22,2021,6,22,8.98,5.69,12.1,0,67,269.7
MN08,Kandri,2021-06-22,2021,6,22,35.63,5.68,12.2,0,140,1123.8
MN09,Munsar,2021-06-22,2021,6,22,26.41,6.31,10.0,0,113,809.1
MN10,Gumgaon,2021-06-22,2021,6,22,28.34,6.95,7.1,0,125,899.0
MN01,Balaghat,2021-06-23,2021,6,23,55.06,10.3,16.9,0,200,2921.9
MN02,Ukwa,2021-06-23,2021,6,23,16.09,6.89,15.0,0,91,539.4
MN03,Tirodi,2021-06-23,2021,6,23,21.22,5.39,7.6,0,98,674.3
MN04,Sitapatore,2021-06-23,2021,6,23,7.35,5.59,7.6,0,61,224.8
MN05,Chikla,2021-06-23,2021,6,23,44.84,6.32,14.8,0,177,1348.5
MN06,Dongri Buzurg,2021-06-23,2021,6,23,36.23,15.77,14.8,0,200,1798.1
MN07,Beldongri,2021-06-23,2021,6,23,9.61,4.66,6.8,0,69,269.7
MN08,Kandri,2021-06-23,2021,6,23,35.16,6.12,7.4,0,141,1123.8
MN09,Munsar,2021-06-23,2021,6,23,26.33,5.41,10.3,0,113,809.1
MN10,Gumgaon,2021-06-23,2021,6,23,28.22,6.53,13.5,0,127,899.0
MN01,Balaghat,2021-06-24,2021,6,24,56.94,8.52,38.1,1,200,2921.9
MN02,Ukwa,2021-06-24,2021,6,24,11.79,7.25,49.7,1,72,539.4
MN03,Tirodi,2021-06-24,2021,6,24,20.32,6.06,19.3,0,99,674.3
MN04,Sitapatore,2021-06-24,2021,6,24,6.05,7.24,19.3,0,55,224.8
MN05,Chikla,2021-06-24,2021,6,24,29.23,14.23,13.7,0,168,1348.5
MN06,Dongri Buzurg,2021-06-24,2021,6,24,56.7,6.19,13.7,0,200,1798.1
MN07,Beldongri,2021-06-24,2021,6,24,8.15,6.44,6.6,0,59,269.7
MN08,Kandri,2021-06-24,2021,6,24,33.06,6.83,6.5,0,142,1123.8
MN09,Munsar,2021-06-24,2021,6,24,27.0,4.99,13.3,0,118,809.1
MN10,Gumgaon,2021-06-24,2021,6,24,27.46,6.1,7.7,0,119,899.0
MN01,Balaghat,2021-06-25,2021,6,25,62.98,7.96,16.6,0,200,2921.9
MN02,Ukwa,2021-06-25,2021,6,25,12.86,12.97,10.8,0,92,539.4
MN03,Tirodi,2021-06-25,2021,6,25,20.84,5.62,3.5,0,98,674.3
MN04,Sitapatore,2021-06-25,2021,6,25,8.22,5.3,3.5,0,67,224.8
MN05,Chikla,2021-06-25,2021,6,25,40.76,6.69,9.9,0,164,1348.5
MN06,Dongri Buzurg,2021-06-25,2021,6,25,59.06,3.97,9.9,0,200,1798.1
MN07,Beldongri,2021-06-25,2021,6,25,8.68,5.37,3.8,0,62,269.7
MN08,Kandri,2021-06-25,2021,6,25,35.75,5.86,6.0,0,144,1123.8
MN09,Munsar,2021-06-25,2021,6,25,28.07,5.44,7.6,0,121,809.1
MN10,Gumgaon,2021-06-25,2021,6,25,30.59,6.5,4.0,0,128,899.0
MN01,Balaghat,2021-06-26,2021,6,26,71.83,6.02,0.8,0,200,2921.9
MN02,Ukwa,2021-06-26,2021,6,26,11.28,14.6,3.9,0,85,539.4
MN03,Tirodi,2021-06-26,2021,6,26,21.91,6.53,1.7,0,102,674.3
MN04,Sitapatore,2021-06-26,2021,6,26,6.11,6.32,1.7,0,51,224.8
MN05,Chikla,2021-06-26,2021,6,26,42.91,6.87,1.4,0,167,1348.5
MN06,Dongri Buzurg,2021-06-26,2021,6,26,57.87,5.95,1.4,0,200,1798.1
MN07,Beldongri,2021-06-26,2021,6,26,9.04,5.11,1.4,0,65,269.7
MN08,Kandri,2021-06-26,2021,6,26,36.33,5.49,2.0,0,143,1123.8
MN09,Munsar,2021-06-26,2021,6,26,27.4,6.08,2.3,0,118,809.1
MN10,Gumgaon,2021-06-26,2021,6,26,29.15,6.27,1.3,0,123,899.0
MN01,Balaghat,2021-06-27,2021,6,27,61.12,8.56,16.7,1,200,2921.9
MN02,Ukwa,2021-06-27,2021,6,27,20.29,4.58,4.5,0,96,539.4
MN03,Tirodi,2021-06-27,2021,6,27,22.59,5.71,11.5,0,106,674.3
MN04,Sitapatore,2021-06-27,2021,6,27,7.07,5.5,11.5,0,58,224.8
MN05,Chikla,2021-06-27,2021,6,27,41.53,7.24,12.0,0,167,1348.5
MN06,Dongri Buzurg,2021-06-27,2021,6,27,54.95,6.71,12.0,0,200,1798.1
MN07,Beldongri,2021-06-27,2021,6,27,8.1,5.42,23.3,0,63,269.7
MN08,Kandri,2021-06-27,2021,6,27,34.02,5.41,16.2,0,140,1123.8
MN09,Munsar,2021-06-27,2021,6,27,24.73,5.49,15.5,0,111,809.1
MN10,Gumgaon,2021-06-27,2021,6,27,25.73,7.39,24.8,0,120,899.0
MN01,Balaghat,2021-06-28,2021,6,28,65.21,7.28,7.5,0,200,2921.9
MN02,Ukwa,2021-06-28,2021,6,28,17.88,4.97,15.4,0,91,539.4
MN03,Tirodi,2021-06-28,2021,6,28,21.27,5.96,9.7,0,100,674.3
MN04,Sitapatore,2021-06-28,2021,6,28,7.68,5.88,9.7,0,63,224.8
MN05,Chikla,2021-06-28,2021,6,28,43.39,6.52,4.8,0,163,1348.5
MN06,Dongri Buzurg,2021-06-28,2021,6,28,55.12,6.25,4.8,0,200,1798.1
MN07,Beldongri,2021-06-28,2021,6,28,8.21,5.71,2.9,0,61,269.7
MN08,Kandri,2021-06-28,2021,6,28,35.8,6.03,8.4,0,136,1123.8
MN09,Munsar,2021-06-28,2021,6,28,27.19,6.31,3.8,0,115,809.1
MN10,Gumgaon,2021-06-28,2021,6,28,27.55,7.52,9.6,0,128,899.0
MN01,Balaghat,2021-06-29,2021,6,29,68.48,6.66,3.8,0,200,2921.9
MN02,Ukwa,2021-06-29,2021,6,29,18.3,5.59,4.5,0,91,539.4
MN03,Tirodi,2021-06-29,2021,6,29,20.51,5.96,2.2,0,98,674.3
MN04,Sitapatore,2021-06-29,2021,6,29,7.98,5.44,2.2,0,65,224.8
MN05,Chikla,2021-06-29,2021,6,29,42.24,6.91,2.7,0,164,1348.5
MN06,Dongri Buzurg,2021-06-29,2021,6,29,41.98,13.14,2.7,0,200,1798.1
MN07,Beldongri,2021-06-29,2021,6,29,8.48,6.0,1.5,0,61,269.7
MN08,Kandri,2021-06-29,2021,6,29,36.92,6.14,0.2,0,140,1123.8
MN09,Munsar,2021-06-29,2021,6,29,26.61,5.47,1.1,0,114,809.1
MN10,Gumgaon,2021-06-29,2021,6,29,27.52,6.88,1.0,0,120,899.0
MN01,Balaghat,2021-06-30,2021,6,30,65.24,7.7,16.2,0,200,2921.9
MN02,Ukwa,2021-06-30,2021,6,30,15.64,7.58,23.2,0,88,539.4
MN03,Tirodi,2021-06-30,2021,6,30,22.81,4.7,10.4,0,103,674.3
MN04,Sitapatore,2021-06-30,2021,6,30,7.92,6.2,10.4,0,66,224.8
MN05,Chikla,2021-06-30,2021,6,30,41.6,7.37,11.0,0,167,1348.5
MN06,Dongri Buzurg,2021-06-30,2021,6,30,52.88,7.42,11.0,0,200,1798.1
MN07,Beldongri,2021-06-30,2021,6,30,8.21,5.35,5.7,0,60,269.7
MN08,Kandri,2021-06-30,2021,6,30,27.91,11.73,8.3,0,145,1123.8
MN09,Munsar,2021-06-30,2021,6,30,24.56,5.42,7.0,0,108,809.1
MN10,Gumgaon,2021-06-30,2021,6,30,16.58,16.58,8.7,0,119,899.0
MN01,Balaghat,2021-07-01,2021,7,1,68.43,6.22,7.4,0,200,2921.9
MN02,Ukwa,2021-07-01,2021,7,1,17.77,5.28,2.6,0,90,539.4
MN03,Tirodi,2021-07-01,2021,7,1,22.14,4.83,7.1,0,103,674.3
MN04,Sitapatore,2021-07-01,2021,7,1,7.44,4.03,7.1,0,61,224.8
MN05,Chikla,2021-07-01,2021,7,1,43.77,6.51,5.3,0,173,1348.5
MN06,Dongri Buzurg,2021-07-01,2021,7,1,54.06,5.82,5.3,0,200,1798.1
MN07,Beldongri,2021-07-01,2021,7,1,8.1,5.42,2.4,0,61,269.7
MN08,Kandri,2021-07-01,2021,7,1,37.83,6.18,1.3,0,154,1123.8
MN09,Munsar,2021-07-01,2021,7,1,16.96,15.84,4.4,0,122,809.1
MN10,Gumgaon,2021-07-01,2021,7,1,28.64,5.55,4.6,0,126,899.0
MN01,Balaghat,2021-07-02,2021,7,2,66.29,6.73,7.9,0,200,2921.9
MN02,Ukwa,2021-07-02,2021,7,2,16.42,5.73,10.3,0,88,539.4
MN03,Tirodi,2021-07-02,2021,7,2,22.06,5.57,2.6,0,102,674.3
MN04,Sitapatore,2021-07-02,2021,7,2,7.03,6.47,2.6,0,62,224.8
MN05,Chikla,2021-07-02,2021,7,2,42.53,6.7,3.5,0,166,1348.5
MN06,Dongri Buzurg,2021-07-02,2021,7,2,55.68,6.45,3.5,0,200,1798.1
MN07,Beldongri,2021-07-02,2021,7,2,9.08,5.41,1.4,0,68,269.7
MN08,Kandri,2021-07-02,2021,7,2,29.35,12.39,1.2,0,154,1123.8
MN09,Munsar,2021-07-02,2021,7,2,26.83,6.19,1.7,0,117,809.1
MN10,Gumgaon,2021-07-02,2021,7,2,29.09,6.3,1.3,0,132,899.0
MN01,Balaghat,2021-07-03,2021,7,3,67.73,6.26,2.9,0,200,2921.9
MN02,Ukwa,2021-07-03,2021,7,3,19.12,5.41,0.9,0,94,539.4
MN03,Tirodi,2021-07-03,2021,7,3,22.16,5.83,0.3,0,104,674.3
MN04,Sitapatore,2021-07-03,2021,7,3,7.59,5.72,0.3,0,63,224.8
MN05,Chikla,2021-07-03,2021,7,3,40.58,6.29,0.6,0,162,1348.5
MN06,Dongri Buzurg,2021-07-03,2021,7,3,57.65,5.08,0.6,0,200,1798.1
MN07,Beldongri,2021-07-03,2021,7,3,8.69,6.64,0.2,0,67,269.7
MN08,Kandri,2021-07-03,2021,7,3,26.2,13.46,0.0,0,148,1123.8
MN09,Munsar,2021-07-03,2021,7,3,26.39,6.19,0.4,0,118,809.1
MN10,Gumgaon,2021-07-03,2021,7,3,30.36,4.36,0.2,0,128,899.0
MN01,Balaghat,2021-07-04,2021,7,4,72.36,5.72,0.0,0,200,2921.9
MN02,Ukwa,2021-07-04,2021,7,4,17.85,6.16,0.1,0,91,539.4
MN03,Tirodi,2021-07-04,2021,7,4,22.18,5.38,0.0,0,106,674.3
MN04,Sitapatore,2021-07-04,2021,7,4,6.01,6.12,0.0,1,51,224.8
MN05,Chikla,2021-07-04,2021,7,4,42.56,6.0,0.1,0,166,1348.5
MN06,Dongri Buzurg,2021-07-04,2021,7,4,56.81,5.64,0.1,0,200,1798.1
MN07,Beldongri,2021-07-04,2021,7,4,9.17,5.04,0.0,0,67,269.7
MN08,Kandri,2021-07-04,2021,7,4,34.43,6.36,0.0,0,141,1123.8
MN09,Munsar,2021-07-04,2021,7,4,27.89,5.3,0.1,0,119,809.1
MN10,Gumgaon,2021-07-04,2021,7,4,29.34,6.32,0.0,1,125,899.0
MN01,Balaghat,2021-07-05,2021,7,5,62.38,7.57,6.8,0,200,2921.9
MN02,Ukwa,2021-07-05,2021,7,5,18.02,5.41,1.4,0,90,539.4
MN03,Tirodi,2021-07-05,2021,7,5,21.88,5.49,1.8,0,102,674.3
MN04,Sitapatore,2021-07-05,2021,7,5,5.0,14.63,1.8,0,62,224.8
MN05,Chikla,2021-07-05,2021,7,5,31.96,12.63,0.0,0,163,1348.5
MN06,Dongri Buzurg,2021-07-05,2021,7,5,44.98,10.9,0.0,0,200,1798.1
MN07,Beldongri,2021-07-05,2021,7,5,8.83,5.35,0.0,0,65,269.7
MN08,Kandri,2021-07-05,2021,7,5,36.7,5.11,0.0,0,143,1123.8
MN09,Munsar,2021-07-05,2021,7,5,25.54,5.16,0.0,0,112,809.1
MN10,Gumgaon,2021-07-05,2021,7,5,29.01,5.56,0.0,0,125,899.0
MN01,Balaghat,2021-07-06,2021,7,6,65.77,7.13,0.6,0,200,2921.9
MN02,Ukwa,2021-07-06,2021,7,6,11.57,15.29,0.0,0,95,539.4
MN03,Tirodi,2021-07-06,2021,7,6,22.84,5.33,1.8,0,104,674.3
MN04,Sitapatore,2021-07-06,2021,7,6,7.46,6.0,1.8,0,64,224.8
MN05,Chikla,2021-07-06,2021,7,6,41.87,6.37,0.0,0,163,1348.5
MN06,Dongri Buzurg,2021-07-06,2021,7,6,58.27,5.07,0.0,0,200,1798.1
MN07,Beldongri,2021-07-06,2021,7,6,8.86,6.42,0.0,0,66,269.7
MN08,Kandri,2021-07-06,2021,7,6,36.98,5.45,0.2,0,146,1123.8
MN09,Munsar,2021-07-06,2021,7,6,25.37,5.66,0.0,0,110,809.1
MN10,Gumgaon,2021-07-06,2021,7,6,22.19,11.49,0.0,0,120,899.0
MN01,Balaghat,2021-07-07,2021,7,7,71.75,5.2,2.1,0,200,2921.9
MN02,Ukwa,2021-07-07,2021,7,7,13.22,12.02,10.9,0,93,539.4
MN03,Tirodi,2021-07-07,2021,7,7,22.53,5.25,3.8,0,106,674.3
MN04,Sitapatore,2021-07-07,2021,7,7,6.35,11.2,3.8,0,69,224.8
MN05,Chikla,2021-07-07,2021,7,7,39.0,6.77,16.4,0,162,1348.5
MN06,Dongri Buzurg,2021-07-07,2021,7,7,51.49,6.28,16.4,0,200,1798.1
MN07,Beldongri,2021-07-07,2021,7,7,8.06,5.87,1.8,0,61,269.7
MN08,Kandri,2021-07-07,2021,7,7,35.57,6.01,5.5,0,147,1123.8
MN09,Munsar,2021-07-07,2021,7,7,25.1,6.01,18.3,0,117,809.1
MN10,Gumgaon,2021-07-07,2021,7,7,27.2,6.88,3.2,0,126,899.0
MN01,Balaghat,2021-07-08,2021,7,8,56.47,7.7,48.5,1,200,2921.9
MN02,Ukwa,2021-07-08,2021,7,8,9.99,14.78,31.3,1,85,539.4
MN03,Tirodi,2021-07-08,2021,7,8,17.05,6.28,42.5,1,93,674.3
MN04,Sitapatore,2021-07-08,2021,7,8,5.0,7.44,42.5,1,47,224.8
MN05,Chikla,2021-07-08,2021,7,8,33.01,7.45,40.7,1,153,1348.5
MN06,Dongri Buzurg,2021-07-08,2021,7,8,47.67,6.42,40.7,1,197,1798.1
MN07,Beldongri,2021-07-08,2021,7,8,7.21,7.03,37.0,1,65,269.7
MN08,Kandri,2021-07-08,2021,7,8,22.52,8.48,59.0,1,124,1123.8
MN09,Munsar,2021-07-08,2021,7,8,18.53,11.49,36.7,1,117,809.1
MN10,Gumgaon,2021-07-08,2021,7,8,22.81,7.65,47.9,1,122,899.0
MN01,Balaghat,2021-07-09,2021,7,9,65.49,7.52,5.7,0,200,2921.9
MN02,Ukwa,2021-07-09,2021,7,9,16.25,6.97,7.6,0,90,539.4
MN03,Tirodi,2021-07-09,2021,7,9,12.56,15.03,11.3,0,98,674.3
MN04,Sitapatore,2021-07-09,2021,7,9,6.36,5.8,11.3,0,56,224.8
MN05,Chikla,2021-07-09,2021,7,9,39.56,6.68,12.0,0,160,1348.5
MN06,Dongri Buzurg,2021-07-09,2021,7,9,42.55,11.14,12.0,0,200,1798.1
MN07,Beldongri,2021-07-09,2021,7,9,9.21,4.83,3.5,0,67,269.7
MN08,Kandri,2021-07-09,2021,7,9,33.04,6.69,20.2,0,148,1123.8
MN09,Munsar,2021-07-09,2021,7,9,24.44,7.13,2.2,0,115,809.1
MN10,Gumgaon,2021-07-09,2021,7,9,27.88,5.73,8.0,0,121,899.0
MN01,Balaghat,2021-07-10,2021,7,10,67.06,6.75,14.0,0,200,2921.9
MN02,Ukwa,2021-07-10,2021,7,10,15.02,6.25,16.8,0,84,539.4
MN03,Tirodi,2021-07-10,2021,7,10,19.25,7.05,20.4,0,101,674.3
MN04,Sitapatore,2021-07-10,2021,7,10,5.02,11.56,20.4,0,58,224.8
MN05,Chikla,2021-07-10,2021,7,10,41.64,6.46,12.3,0,172,1348.5
MN06,Dongri Buzurg,2021-07-10,2021,7,10,52.85,6.11,12.3,0,200,1798.1
MN07,Beldongri,2021-07-10,2021,7,10,7.57,6.09,16.8,0,61,269.7
MN08,Kandri,2021-07-10,2021,7,10,32.75,6.47,18.6,0,143,1123.8
MN09,Munsar,2021-07-10,2021,7,10,20.94,6.59,28.4,1,104,809.1
MN10,Gumgaon,2021-07-10,2021,7,10,15.95,16.8,20.6,0,124,899.0
MN01,Balaghat,2021-07-11,2021,7,11,63.78,6.95,9.1,0,200,2921.9
MN02,Ukwa,2021-07-11,2021,7,11,17.3,5.65,4.6,0,91,539.4
MN03,Tirodi,2021-07-11,2021,7,11,22.36,5.03,11.4,0,105,674.3
MN04,Sitapatore,2021-07-11,2021,7,11,5.15,13.29,11.4,0,61,224.8
MN05,Chikla,2021-07-11,2021,7,11,41.11,6.34,13.8,0,164,1348.5
MN06,Dongri Buzurg,2021-07-11,2021,7,11,52.0,6.84,13.8,0,200,1798.1
MN07,Beldongri,2021-07-11,2021,7,11,7.6,6.66,9.6,0,61,269.7
MN08,Kandri,2021-07-11,2021,7,11,32.45,5.63,21.1,0,143,1123.8
MN09,Munsar,2021-07-11,2021,7,11,24.88,6.35,8.6,0,118,809.1
MN10,Gumgaon,2021-07-11,2021,7,11,21.3,11.37,21.4,0,121,899.0
MN01,Balaghat,2021-07-12,2021,7,12,69.46,6.9,1.3,0,200,2921.9
MN02,Ukwa,2021-07-12,2021,7,12,17.05,5.32,2.1,0,89,539.4
MN03,Tirodi,2021-07-12,2021,7,12,22.51,4.32,2.7,0,100,674.3
MN04,Sitapatore,2021-07-12,2021,7,12,6.94,5.0,2.7,0,58,224.8
MN05,Chikla,2021-07-12,2021,7,12,41.27,6.13,3.3,0,163,1348.5
MN06,Dongri Buzurg,2021-07-12,2021,7,12,55.22,6.12,3.3,0,200,1798.1
MN07,Beldongri,2021-07-12,2021,7,12,8.59,5.67,5.9,0,66,269.7
MN08,Kandri,2021-07-12,2021,7,12,29.01,10.2,8.0,0,146,1123.8
MN09,Munsar,2021-07-12,2021,7,12,27.67,5.52,5.4,0,124,809.1
MN10,Gumgaon,2021-07-12,2021,7,12,26.67,6.6,5.1,0,120,899.0
MN01,Balaghat,2021-07-13,2021,7,13,48.24,13.57,1.0,0,200,2921.9
MN02,Ukwa,2021-07-13,2021,7,13,18.14,5.86,0.6,0,92,539.4
MN03,Tirodi,2021-07-13,2021,7,13,20.87,7.07,3.7,0,104,674.3
MN04,Sitapatore,2021-07-13,2021,7,13,7.27,5.96,3.7,0,63,224.8
MN05,Chikla,2021-07-13,2021,7,13,30.68,13.59,2.2,0,169,1348.5
MN06,Dongri Buzurg,2021-07-13,2021,7,13,56.34,5.42,2.2,0,200,1798.1
MN07,Beldongri,2021-07-13,2021,7,13,7.98,6.92,5.8,0,65,269.7
MN08,Kandri,2021-07-13,2021,7,13,35.66,5.65,10.9,0,146,1123.8
MN09,Munsar,2021-07-13,2021,7,13,23.27,5.58,3.9,0,108,809.1
MN10,Gumgaon,2021-07-13,2021,7,13,27.89,4.93,13.2,0,121,899.0
MN01,Balaghat,2021-07-14,2021,7,14,44.9,16.07,3.0,0,200,2921.9
MN02,Ukwa,2021-07-14,2021,7,14,17.66,6.03,1.9,0,93,539.4
MN03,Tirodi,2021-07-14,2021,7,14,20.86,5.51,2.7,0,102,674.3
MN04,Sitapatore,2021-07-14,2021,7,14,7.39,6.22,2.7,0,62,224.8
MN05,Chikla,2021-07-14,2021,7,14,39.58,6.64,5.0,0,156,1348.5
MN06,Dongri Buzurg,2021-07-14,2021,7,14,53.96,6.19,5.0,0,200,1798.1
MN07,Beldongri,2021-07-14,2021,7,14,7.5,6.36,8.3,0,58,269.7
MN08,Kandri,2021-07-14,2021,7,14,26.95,11.4,10.1,0,145,1123.8
MN09,Munsar,2021-07-14,2021,7,14,24.26,6.23,7.3,0,113,809.1
MN10,Gumgaon,2021-07-14,2021,7,14,28.3,6.04,14.2,0,126,899.0
MN01,Balaghat,2021-07-15,2021,7,15,70.86,6.22,1.2,0,200,2921.9
MN02,Ukwa,2021-07-15,2021,7,15,16.88,4.94,2.6,0,88,539.4
MN03,Tirodi,2021-07-15,2021,7,15,20.59,5.83,1.8,0,104,674.3
MN04,Sitapatore,2021-07-15,2021,7,15,7.54,5.64,1.8,0,63,224.8
MN05,Chikla,2021-07-15,2021,7,15,41.12,6.9,1.1,0,163,1348.5
MN06,Dongri Buzurg,2021-07-15,2021,7,15,56.67,4.84,1.1,0,200,1798.1
MN07,Beldongri,2021-07-15,2021,7,15,8.05,6.16,0.7,0,61,269.7
MN08,Kandri,2021-07-15,2021,7,15,35.91,6.14,1.5,0,145,1123.8
MN09,Munsar,2021-07-15,2021,7,15,27.61,5.01,1.2,0,117,809.1
MN10,Gumgaon,2021-07-15,2021,7,15,28.32,6.48,1.3,0,122,899.0
MN01,Balaghat,2021-07-16,2021,7,16,67.04,6.71,0.3,0,200,2921.9
MN02,Ukwa,2021-07-16,2021,7,16,16.8,4.76,0.7,0,84,539.4
MN03,Tirodi,2021-07-16,2021,7,16,22.0,5.62,0.5,0,105,674.3
MN04,Sitapatore,2021-07-16,2021,7,16,7.27,4.0,0.5,0,57,224.8
MN05,Chikla,2021-07-16,2021,7,16,39.6,6.78,0.4,0,158,1348.5
MN06,Dongri Buzurg,2021-07-16,2021,7,16,58.64,5.34,0.4,0,200,1798.1
MN07,Beldongri,2021-07-16,2021,7,16,8.35,4.52,0.7,0,60,269.7
MN08,Kandri,2021-07-16,2021,7,16,35.72,4.38,0.8,0,138,1123.8
MN09,Munsar,2021-07-16,2021,7,16,26.04,5.69,0.6,0,117,809.1
MN10,Gumgaon,2021-07-16,2021,7,16,28.72,5.77,0.8,0,124,899.0
MN01,Balaghat,2021-07-17,2021,7,17,68.99,6.29,1.1,0,200,2921.9
MN02,Ukwa,2021-07-17,2021,7,17,18.92,5.69,1.5,0,96,539.4
MN03,Tirodi,2021-07-17,2021,7,17,22.07,5.53,0.9,0,103,674.3
MN04,Sitapatore,2021-07-17,2021,7,17,7.31,5.96,0.9,0,62,224.8
MN05,Chikla,2021-07-17,2021,7,17,41.09,6.36,0.6,0,162,1348.5
MN06,Dongri Buzurg,2021-07-17,2021,7,17,55.61,5.45,0.6,0,200,1798.1
MN07,Beldongri,2021-07-17,2021,7,17,8.12,5.24,0.8,0,62,269.7
MN08,Kandri,2021-07-17,2021,7,17,38.06,5.94,1.2,0,151,1123.8
MN09,Munsar,2021-07-17,2021,7,17,24.59,5.79,0.7,0,110,809.1
MN10,Gumgaon,2021-07-17,2021,7,17,28.96,5.5,1.1,0,121,899.0
MN01,Balaghat,2021-07-18,2021,7,18,43.12,15.92,3.6,0,200,2921.9
MN02,Ukwa,2021-07-18,2021,7,18,17.46,5.74,3.1,0,94,539.4
MN03,Tirodi,2021-07-18,2021,7,18,19.99,5.83,4.9,0,97,674.3
MN04,Sitapatore,2021-07-18,2021,7,18,7.67,5.08,4.9,0,62,224.8
MN05,Chikla,2021-07-18,2021,7,18,44.96,5.65,2.0,0,168,1348.5
MN06,Dongri Buzurg,2021-07-18,2021,7,18,54.12,5.81,2.0,0,200,1798.1
MN07,Beldongri,2021-07-18,2021,7,18,8.73,5.89,3.6,0,68,269.7
MN08,Kandri,2021-07-18,2021,7,18,34.81,6.06,4.0,0,140,1123.8
MN09,Munsar,2021-07-18,2021,7,18,28.49,4.7,1.7,0,122,809.1
MN10,Gumgaon,2021-07-18,2021,7,18,27.75,6.12,3.4,0,118,899.0
MN01,Balaghat,2021-07-19,2021,7,19,66.07,7.14,5.5,0,200,2921.9
MN02,Ukwa,2021-07-19,2021,7,19,17.35,5.29,1.9,0,94,539.4
MN03,Tirodi,2021-07-19,2021,7,19,22.37,5.22,4.1,0,108,674.3
MN04,Sitapatore,2021-07-19,2021,7,19,7.43,6.32,4.1,0,66,224.8
MN05,Chikla,2021-07-19,2021,7,19,42.97,7.06,2.5,0,170,1348.5
MN06,Dongri Buzurg,2021-07-19,2021,7,19,58.99,5.23,2.5,0,200,1798.1
MN07,Beldongri,2021-07-19,2021,7,19,8.59,5.68,2.3,0,64,269.7
MN08,Kandri,2021-07-19,2021,7,19,35.56,5.15,0.8,0,142,1123.8
MN09,Munsar,2021-07-19,2021,7,19,27.54,5.85,3.3,0,119,809.1
MN10,Gumgaon,2021-07-19,2021,7,19,29.81,5.55,0.7,0,127,899.0
MN01,Balaghat,2021-07-20,2021,7,20,64.19,6.55,22.8,1,200,2921.9
MN02,Ukwa,2021-07-20,2021,7,20,17.09,5.36,24.3,0,90,539.4
MN03,Tirodi,2021-07-20,2021,7,20,18.36,6.63,13.2,0,94,674.3
MN04,Sitapatore,2021-07-20,2021,7,20,7.45,5.61,13.2,0,66,224.8
MN05,Chikla,2021-07-20,2021,7,20,37.13,8.9,21.5,0,166,1348.5
MN06,Dongri Buzurg,2021-07-20,2021,7,20,48.74,7.22,21.5,0,200,1798.1
MN07,Beldongri,2021-07-20,2021,7,20,7.48,6.77,16.6,0,63,269.7
MN08,Kandri,2021-07-20,2021,7,20,37.1,4.88,11.1,0,144,1123.8
MN09,Munsar,2021-07-20,2021,7,20,23.86,6.02,20.2,0,113,809.1
